Incident ID,Year,Month,Country,Region,City,UN,INGO,ICRC,NRCS and IFRC,NNGO,Other,Nationals killed,Nationals wounded,Nationals kidnapped,Total nationals,Internationals killed,Internationals wounded,Internationals kidnapped,Total internationals,Total killed,Total wounded,Total kidnapped,Total affected,Gender Male,Gender Female,Gender Unknown,Means of attack,Attack context,Location,Motive
2286,2016,7,South Sudan,Western Equatoria,Mundri Central,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Unknown
2250,2016,7,South Sudan,Central Equatoria,Juba,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Combat/Crossfire,Road,Incidental
2148,2016,7,Afghanistan,Kabul,Kabul,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,Kidnapping,Ambush,Road,Political
2285,2016,7,South Sudan,Central Equatoria,Juba,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Combat/Crossfire,Public location,Incidental
2251,2016,7,South Sudan,Central Equatoria,Juba,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Detention,Road,Incidental
2165,2016,7,South Sudan,Central Equatoria,Juba,0,16,0,0,0,0,1,0,0,1,0,15,0,15,1,15,0,16,9,7,0,Rape/sexual assault ,Raid,Public location,Political
2199,2016,7,South Sudan,Lakes,Mingkaman,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,Bodily assault,Unknown,Unknown,Economic
2200,2016,7,South Sudan,Eastern Equatoria,Lyria-Nesitu Junction Road,0,4,0,0,0,0,1,2,0,3,0,1,0,1,1,3,0,4,1,0,3,Shooting,Ambush,Road,Unknown
2146,2016,7,South Sudan,Lakes,Barpakeny,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,Unknown,Unknown,Incidental
2447,2016,7,Syrian Arab Republic,Aleppo,Atareb,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,Aerial bombardment,Combat/Crossfire,Home,Incidental
2198,2016,7,Afghanistan,Sar-e Pol,,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,0,0,Kidnapping,Ambush,Unknown,Political
2208,2016,7,Syrian Arab Republic,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shelling,Combat/Crossfire,Unknown,Incidental
2147,2016,7,Syrian Arab Republic,Rural Damascus,Darayya,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Unknown,Unknown,Unknown
2246,2016,7,Somalia,Banadir,Mogadishu,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Vehicle-born IED,Ambush,Road,Political
2149,2016,7,Nigeria,Borno,Bama to Maiduguri,1,0,0,0,0,1,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,Unknown,Ambush,Road,Unknown
2294,2016,7,Afghanistan,Takhar,Khawaki,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Raid,Project site,Political
2174,2016,8,Syrian Arab Republic,Aleppo,Aleppo,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Individual attack,Project site,Political
2153,2016,8,South Sudan,Unity,"Mayendit County, Rubkway",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,Unknown,Public location,Incidental
2154,2016,8,Yemen,Taiz,Al-Horaish,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Project site,Political
2175,2016,8,Syrian Arab Republic,Aleppo,Al Ramosa,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shelling,Combat/Crossfire,Project site,Incidental
2209,2016,8,DR Congo,Equateur,Basankusu,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Unknown,Economic
2444,2016,8,Syrian Arab Republic,Aleppo,Atareb,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,3,3,0,0,Aerial bombardment,Combat/Crossfire,Home,Incidental
2156,2016,8,Yemen,Hajjah,,0,7,0,0,0,0,1,6,0,7,0,0,0,0,1,6,0,7,1,0,6,Aerial bombardment,Combat/Crossfire,Project site,Incidental
2155,2016,8,DR Congo,North Kivu,"Misinga, Mweso-Kalembe Road",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,Shooting,Ambush,Road,Unknown
2157,2016,8,South Sudan,Western Equatoria,Yambio,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Home,Unknown
2252,2016,8,Honduras,Olancho,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,Shooting,Ambush,Road,Unknown
2167,2016,8,Afghanistan,Helmand,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Public location,Incidental
2261,2016,8,Somalia,Banadir,Mogadishu,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,Complex attack,Raid,Public location,Incidental
2158,2016,9,South Sudan,Western Equatoria,"Yambio-Maridi Road, between Baambaru and Yambio",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Unknown
2162,2016,9,South Sudan,Eastern Equatoria,Torit,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Unknown
2159,2016,9,DR Congo,North Kivu,"Misinga, Mweso-Kalembe Road",0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,3,Kidnapping,Ambush,Road,Unknown
2160,2016,9,DR Congo,Haut-Uele,"Doruma, between Gangala and Masombo",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Political
2161,2016,9,South Sudan,Western Equatoria,Yambio,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Home,Unknown
2164,2016,9,Syrian Arab Republic,Aleppo,Orem Al Kubra,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Office/compound,Political
2262,2016,9,Syrian Arab Republic,Aleppo,Al Mashhad,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,2,0,0,Shelling,Combat/Crossfire,Office/compound,Political
2197,2016,9,South Sudan,Upper Nile,Gendrassa,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,Bodily assault,Mob violence,Office/compound,Economic
2166,2016,9,Syrian Arab Republic,Aleppo,Khan Touman,0,5,0,0,0,0,4,1,0,5,0,0,0,0,4,1,0,5,1,0,4,Aerial bombardment,Combat/Crossfire,Project site,Political
2169,2016,9,South Sudan,Warrap,Alek,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Individual attack,Unknown,Unknown
2207,2016,9,Somalia,Galguduud,Cabudwaaq,0,3,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,1,0,2,Shooting,Ambush,Road,Economic
2196,2016,9,DR Congo,North Kivu,Kinyandonyi-Rugarama Road,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,3,Kidnapping,Ambush,Road,Unknown
2445,2016,9,Syrian Arab Republic,Aleppo,Atareb,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Public location,Incidental
2168,2016,9,Syrian Arab Republic,Aleppo,Aleppo,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Public location,Political
2195,2016,9,South Sudan,Central Equatoria,Gudelle,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Home,Unknown
2272,2016,9,South Sudan,Upper Nile,Kodok,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Unknown,Unknown,Unknown
2173,2016,10,Afghanistan,Nangarhar,Jalalabad,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Combat/Crossfire,Home,Incidental
2217,2016,10,Kenya,North Eastern,Mandera,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Complex attack,Raid,Office/compound,Unknown
2226,2016,10,Somalia,Mudug,Gaalkacyo,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Combat/Crossfire,Public location,Incidental
2172,2016,10,South Sudan,Jonglei,Akobo,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Individual attack,Unknown,Incidental
2171,2016,10,Yemen,Sana'a,Sana'a,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Public location,Incidental
2176,2016,10,South Sudan,Eastern Equatoria,Chukudum,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Raid,Office/compound,Unknown
2934,2016,10,Central African Republic,Nana-Grebizi,Kaga-Bandoro,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,Combat/Crossfire,Public location,Incidental
2177,2016,10,South Sudan,Eastern Equatoria,"Torit-Katire Road, South of Torit",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Unknown
2178,2016,10,Niger,Tahoua,Abalak,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,Kidnapping,Raid,Home,Political
2179,2016,10,South Sudan,Northern Bahr el Ghazal,Aweil,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Incidental
2180,2016,10,South Sudan,Central Equatoria,Juba,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,Bodily assault,Ambush,Road,Economic
2247,2016,10,Niger,Tillaberi,Niamey,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Unknown
2181,2016,11,Afghanistan,Kabul,Uzbin Valley,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,2,Kidnapping,Unknown,Unknown,Unknown
2244,2016,11,South Sudan,Central Equatoria,Juba,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Office/compound,Economic
2182,2016,11,Sudan,North Darfur,Tombasi,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Raid,Home,Unknown
2183,2016,11,Afghanistan,Kabul,Qala-e-Fatullah,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,Kidnapping,Ambush,Road,Economic
2210,2016,11,South Sudan,Central Equatoria,Juba,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Public location,Incidental
2184,2016,11,Central African Republic,Ouham,Bossangoa,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Unknown
2186,2016,11,South Sudan,Unity,,0,20,0,0,0,0,0,0,19,19,0,0,1,1,0,0,20,20,17,3,0,Kidnapping,Raid,Project site,Political
2194,2016,11,Syrian Arab Republic,,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shelling,Combat/Crossfire,Office/compound,Unknown
2190,2016,11,Yemen,Taiz,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shelling,Combat/Crossfire,Public location,Incidental
2257,2016,11,Syrian Arab Republic,Aleppo,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,Shelling,Combat/Crossfire,Home,Incidental
2268,2016,11,El Salvador,Sonsonate,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Individual attack,Public location,Incidental
2187,2016,11,Afghanistan,Ghowr,Barkhol,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,4,Kidnapping,Ambush,Road,Unknown
2188,2016,11,Afghanistan,Farah,Farah,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Bodily assault,Individual attack,Project site,Unknown
2189,2016,11,Sudan,West Darfur,Al Tadamon,3,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,3,0,0,Kidnapping,Ambush,Road,Unknown
2191,2016,12,South Sudan,Central Equatoria,Yei (near),0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,1,1,2,2,0,0,Shooting,Ambush,Road,Incidental
2192,2016,12,Honduras,Olancho,Juticalpa,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Raid,Home,Incidental
2258,2016,12,South Sudan,Jonglei,Waat,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Incidental
2214,2016,12,Syrian Arab Republic,Rural Damascus,Madaya,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,2,0,0,Aerial bombardment,Combat/Crossfire,Project site,Political
2274,2016,12,Pakistan,Khyber Pakhtunkhwa,Mardan,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,Unknown,Individual attack,Unknown,Incidental
2193,2016,12,South Sudan,Central Equatoria,Juba-Maridir Road,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Shooting,Ambush,Road,Economic
2264,2016,12,Syrian Arab Republic,Aleppo,Aleppo,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Political
2201,2016,12,Afghanistan,Kundoz,Hussain Khel,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,Political
2259,2016,12,Afghanistan,Kundoz,Kah Furioshi,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Roadside IED,Ambush,Public location,Incidental
2202,2016,12,Mali,Gao,Gao,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,Kidnap-killing,Individual attack,Home,Political
2222,2016,12,DR Congo,South Kivu,Songo,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Individual attack,Home,Unknown
3598,2017,,Yemen,Al Hodeidah,Khoka,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Kidnap-killing,Unknown,Unknown,Unknown
2367,2017,1,Somalia,Banadir,Mogadishu,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Vehicle-born IED,Raid,Office/compound,Political
2218,2017,1,Mali,Gao,Gao,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Public location,Unknown
2219,2017,1,Syrian Arab Republic,Rural Damascus,Wadi Baarada,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Public location,Political
2221,2017,1,South Sudan,Lakes,Rumbek,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Raid,Office/compound,Economic
2436,2017,1,South Sudan,Unity,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Raid,Public location,Incidental
2220,2017,1,South Sudan,Unity,"Mayendit, Rubkuai",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Home,Economic
2224,2017,1,Mexico,Mexico,Ixtapaluca,0,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,2,0,Shooting,Unknown,Project site,Unknown
2223,2017,1,Nigeria,Borno,Rann,0,0,0,14,0,0,6,8,0,14,0,0,0,0,6,8,0,14,0,0,14,Aerial bombardment,Combat/Crossfire,Project site,Incidental
2230,2017,1,Somalia,Banadir,"Mogadishu, Waberi",2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Complex attack,Raid,Public location,Incidental
2228,2017,1,South Sudan,Unity,Bentiu,0,3,0,0,0,0,1,2,0,3,0,0,0,0,1,2,0,3,3,0,0,Shooting,Ambush,Road,Unknown
2441,2017,2,South Sudan,Jonglei,"Kajo Keji, Ajira",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,Unknown
2229,2017,2,Syrian Arab Republic,,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Office/compound,Political
2227,2017,2,Afghanistan,Jowzjan,Sheberghan,0,0,8,0,0,0,6,0,2,8,0,0,0,0,6,0,2,8,8,0,0,Shooting,Ambush,Road,Political
2232,2017,2,Syrian Arab Republic,Aleppo,Hamadaniya,0,0,0,4,0,0,2,2,0,4,0,0,0,0,2,2,0,4,1,0,3,Shelling,Combat/Crossfire,Project site,Incidental
2231,2017,2,South Sudan,Eastern Equatoria,Torit,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Unknown
2238,2017,2,Yemen,Taiz,Al-Makha,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Aerial bombardment,Combat/Crossfire,Home,Incidental
2450,2017,2,Sudan,North Kordofan,Diffra,2,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,2,2,0,0,Shooting,Ambush,Road,Unknown
2234,2017,2,Somalia,Hiraan,Beledweyne,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,3,Kidnapping,Raid,Project site,Unknown
2233,2017,2,Syrian Arab Republic,Homs,Al Waer,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shelling,Combat/Crossfire,Project site,Political
2492,2017,3,Mali,Gao,,0,0,0,2,0,0,1,0,0,1,0,1,0,1,1,1,0,2,1,0,1,Shooting,Individual attack,Unknown,Political
2459,2017,3,Syrian Arab Republic,Idlib,Maaret Misreen,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Aerial bombardment,Combat/Crossfire,Project site,Political
2460,2017,3,Syrian Arab Republic,Hama,Kafr Zita,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Aerial bombardment,Combat/Crossfire,Project site,Political
2276,2017,3,South Sudan,Unity,Mayendit,0,8,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,0,8,Kidnapping,Raid,Project site,Political
2235,2017,3,South Sudan,Lakes,Shambe,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,Unknown,Ambush,Road,Unknown
2481,2017,3,Libyan Arab Jamahiriya,West,"Tripoli, Mitiga Airport",0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,3,0,0,Bodily assault,Detention,Custody,Political
2239,2017,3,Syrian Arab Republic,Daraa,Daraa,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shelling,Unknown,Road,Incidental
2237,2017,3,Somalia,Gedo,Baardheere,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Public location,Unknown
2482,2017,3,Syrian Arab Republic,Al-Hasakah,Derik,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Unknown,Unknown,Political
2427,2017,3,Central African Republic,Haute-Kotto,Bria,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Combat/Crossfire,Public location,Incidental
2236,2017,3,South Sudan,Central Equatoria,Magri,0,0,0,0,6,0,3,0,0,3,3,0,0,3,6,0,0,6,6,0,0,Shooting,Ambush,Road,Unknown
2240,2017,3,Syrian Arab Republic,Ar-Raqqah,al-Tabaqa,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Project site,Incidental
2451,2017,3,Myanmar,Kachin,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Unknown,Public location,Incidental
2430,2017,3,Mexico,Michoacan,Zamora,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Individual attack,Public location,Economic
2278,2017,3,Syrian Arab Republic,Rural Damascus,Zamalka,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Unknown,Unknown
2270,2017,3,Pakistan,FATA,Saifal,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,2,0,2,0,2,0,Roadside IED,Ambush,Road,Incidental
2241,2017,4,Yemen,Ibb,Ibb,0,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,2,0,5,Kidnapping,Raid,Home,Political
2266,2017,4,Syrian Arab Republic,Idlib,Jisr-Ash-Shugur,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,2,0,0,Aerial bombardment,Combat/Crossfire,Public location,Political
2271,2017,4,South Sudan,Western Bahr el Ghazal,Wau,3,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,3,0,0,Shooting,Combat/Crossfire,Public location,Unknown
2277,2017,4,Syrian Arab Republic,,,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Aerial bombardment,Combat/Crossfire,Project site,Political
2275,2017,4,DR Congo,North Kivu,Beni,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,Kidnapping,Unknown,Unknown,Incidental
2287,2017,4,Haiti,West,Gerald Bataille,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Ambush,Road,Unknown
2461,2017,4,Syrian Arab Republic,Hama,Al Latamnah,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Aerial bombardment,Combat/Crossfire,Project site,Political
2466,2017,4,South Sudan,Jonglei,Payai,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Combat/Crossfire,Unknown,Incidental
2452,2017,4,Uganda,,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,Bodily assault,Individual attack,Public location,Economic
2483,2017,4,South Sudan,Lakes,Rumbek,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Unknown,Unknown,Incidental
2443,2017,4,South Sudan,Upper Nile,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Detention,Custody,Political
2425,2017,4,South Sudan,Jonglei,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Raid,Home,Incidental
2279,2017,4,Central African Republic,Mbomou,Selim,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Kidnap-killing,Ambush,Road,Political
2281,2017,4,Syrian Arab Republic,Hama,Kafr Zita,0,1,0,0,8,0,9,0,0,9,0,0,0,0,9,0,0,9,8,0,1,Aerial bombardment,Combat/Crossfire,Office/compound,Political
2280,2017,4,Syrian Arab Republic,Idlib,Al Janudeiah,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Project site,Unknown
2462,2017,5,Syrian Arab Republic,Hama,Kafr Zita,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Aerial bombardment,Combat/Crossfire,Project site,Political
2476,2017,5,Afghanistan,Uruzgan,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,Political
2282,2017,5,South Sudan,Lakes,Wulu,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Unknown,Unknown,Unknown
2288,2017,5,DR Congo,South Kivu,Mwenga-Tubimbi Road,0,3,0,0,4,0,0,1,5,6,0,0,1,1,0,1,6,7,1,0,6,Kidnapping,Ambush,Road,Unknown
2495,2017,5,Iraq,Ninewa,Mosul,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Combat/Crossfire,Project site,Incidental
2289,2017,5,South Sudan,Eastern Equatoria,Torit,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Unknown
2491,2017,5,Afghanistan,Konar,Gosalak,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Combat/Crossfire,Unknown,Incidental
2290,2017,5,Afghanistan,Kabul,Kabul,0,3,0,0,0,0,1,0,0,1,1,0,1,2,2,0,1,3,1,2,0,Kidnapping,Raid,Office/compound,Political
2484,2017,5,Afghanistan,Kabul,Kabul,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Vehicle-born IED,Combat/Crossfire,Public location,Incidental
2423,2017,6,Sierra Leone,Neya Cheifdom,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Mob violence,Unknown,Incidental
2299,2017,6,Kenya,Garissa,Close to Dadaab refugee camo,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,Landmine ,Ambush,Road,Political
2295,2017,6,Central African Republic,Bamingui-Bangoran,Ndele-Ngolongosso,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Raid,Public location,Economic
2296,2017,6,South Sudan,Central Equatoria,Yei-Lainya Road,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Unknown
2298,2017,6,DR Congo,North Kivu,"Lubero, between Kirumba and Beni",0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,Kidnapping,Ambush,Road,Political
2477,2017,6,Afghanistan,Ghazni,,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,Kidnapping,Raid,Project site,Political
2300,2017,6,Syrian Arab Republic,Damascus,Damascus,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Political
2480,2017,6,Nigeria,Borno,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,Political
2297,2017,6,Syrian Arab Republic,Damascus,Damascus,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Ambush,Road,Political
2465,2017,6,Mali,Koulikoro,Yirimandio,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,Complex attack,Raid,Public location,Political
2432,2017,6,Syrian Arab Republic,Idlib,Idlib,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Vehicle-born IED,Ambush,Public location,Incidental
